price,title_length,word_count,category,views,add_to_cart,purchases,stock_quantity,competitor_price,month,optimal_price,conversion_rate,stock_percentage,price_ratio
7.99,65,7,toys,6880,456,108,138,7.53295958622204,9,7.192776275583227,0.015697674418604653,0.69,1.0606720915659626
10.2,155,26,toys,4460,122,32,139,12.907422496819484,6,10.298258655943823,0.007174887892376682,0.695,0.7902429786050142
14.99,42,8,toys,8122,140,29,12,17.162476598525036,1,15.790090583471144,0.003570549125831076,0.06,0.8734170685650496
37.58,26,5,toys,4798,432,36,184,40.85350788599231,2,40.03915938007477,0.007503126302626094,0.92,0.9198720488060044
8.98,75,12,toys,7600,557,44,50,10.756459127423074,5,10.16197902519397,0.005789473684210527,0.25,0.8348472200397177
57.45,41,6,sports,3088,120,32,147,45.00475746409018,7,59.64068315110198,0.010362694300518135,0.735,1.2765317099162243
78.39,49,8,clothing,8544,261,16,60,67.24224171298462,7,74.30159245109029,0.0018726591760299626,0.3,1.1657850482528265
102.99,72,13,home,3902,96,1,14,127.8766427104288,3,104.284427187851,0.00025627883136852895,0.07,0.805385548267923
32.95,38,7,toys,6993,429,45,119,37.712329518125074,6,32.473229188221744,0.006435006435006435,0.595,0.8737195612422661
13.28,80,13,toys,2611,74,18,191,17.23996028962839,10,13.800544385932652,0.0068939103791650705,0.955,0.7703033984358587
11.25,91,16,toys,3828,264,30,12,9.928446836758326,1,11.570418240535085,0.007836990595611285,0.06,1.1331077443401174
10.99,66,11,toys,8810,453,75,149,9.607511969635706,1,10.76742528810536,0.00851305334846765,0.745,1.1438965712177733
49.17,36,5,home,1503,29,5,145,53.00505139497407,11,55.11800829645453,0.00332667997338656,0.725,0.9276474355925687
11.55,30,7,toys,962,79,10,69,12.488753213332965,2,11.943424991276235,0.010395010395010396,0.345,0.9248321111565602
56.47,50,7,toys,4358,417,75,153,64.17534409160751,1,57.928969912059834,0.01720972923359339,0.765,0.8799329524340614
10.49,26,4,toys,2657,46,5,18,7.8366367604633185,2,9.620994707814903,0.001881821603312006,0.09,1.338584436237135
164.98,57,10,Other,8476,348,45,79,205.63109499739448,3,170.1149334564941,0.0053091080698442665,0.395,0.8023105649565813
17.09,60,10,toys,2387,71,1,13,20.88556282462616,8,18.4870612031054,0.00041893590280687055,0.065,0.8182685878998285
54.99,108,16,home,9231,268,51,170,63.66514854761456,2,58.33029978221469,0.0055248618784530384,0.85,0.86373787314536
19.99,80,12,toys,5669,135,9,142,14.945994159102547,8,19.349965510561596,0.001587581584053625,0.71,1.3374821231162803
94.97,60,8,Other,8175,745,77,33,119.95311276289655,2,106.71613231289054,0.009418960244648318,0.165,0.7917260153783667
15.18,59,9,toys,2022,77,13,56,10.727676959459615,7,14.649598686657916,0.006429277942631058,0.28,1.415031423612579
8.67,48,8,Other,3217,117,19,115,10.043361801983789,6,8.86412898073716,0.005906123717749456,0.575,0.8632567631176525
20.49,71,12,toys,4190,100,16,48,25.368995730431006,11,22.423256109767262,0.0038186157517899762,0.24,0.807678798866347
21.95,31,6,clothing,1795,117,25,161,26.54883384759536,4,22.34583636919354,0.013927576601671309,0.805,0.8267783107162013
14.99,46,7,toys,9783,478,17,23,12.269293264143382,10,13.411023453834217,0.001737708269447,0.115,1.2217492627556468
20.1,64,11,toys,2206,182,20,87,17.38220213137904,2,17.952415231235058,0.009066183136899365,0.435,1.1563552102362615
44.44,38,6,toys,2750,24,5,193,45.97040509037812,10,44.80376897983718,0.0018181818181818182,0.965,0.9667089057107646
7.86,131,21,baby,6421,394,16,183,8.584396262882759,8,7.7832627558352785,0.0024918237034729793,0.915,0.9156147688551022
18.15,37,5,sports,5322,465,72,105,21.9421354853719,9,19.833877979896435,0.013528748590755355,0.525,0.8271756416826432
4.85,58,8,toys,1506,121,22,188,3.780643441420403,8,4.735487620586416,0.014608233731739707,0.94,1.2828504129386598
28.95,61,9,toys,8067,74,7,98,37.04831630849725,5,29.98390771235704,0.0008677327383165985,0.49,0.7814120285234163
27.52,112,18,toys,4218,118,32,148,20.39659370721122,5,25.6331402829683,0.007586533902323376,0.74,1.3492448981944616
32.75,67,10,toys,2276,177,48,170,30.42515741379737,3,35.321207079831474,0.0210896309314587,0.85,1.0764118507123435
15.51,57,8,toys,4978,424,3,101,11.086210630303079,6,14.91241674185327,0.0006026516673362796,0.505,1.3990352986443289
29.99,26,4,toys,2855,202,2,78,33.30945808480714,7,32.539527362437816,0.0007005253940455342,0.39,0.9003448787321704
9.99,51,10,toys,7770,312,42,172,7.048622262944418,7,9.09894067898027,0.005405405405405406,0.86,1.4172982502578995
30.19,79,12,toys,1110,105,20,159,21.99427252415498,4,26.695585782560045,0.018018018018018018,0.795,1.3726300775278724
8.02,109,18,toys,3388,241,21,64,7.789368898636229,6,7.936542755522981,0.006198347107438017,0.32,1.0296084450954877
23.73,85,13,toys,3888,329,47,177,16.65487459323445,9,22.42883045255512,0.012088477366255145,0.885,1.424808086494966
28.38,121,20,toys,6794,366,56,34,32.407233450991626,2,28.76044061887962,0.008242566970856638,0.17,0.8757304150296606
25.65,85,15,toys,8118,286,42,45,27.607729691337514,12,26.67594718846804,0.005173688100517369,0.225,0.9290876246172537
6.99,40,5,Other,8371,218,57,21,5.409078276738102,8,6.292149560512383,0.006809222315135587,0.105,1.2922719255257773
22.37,38,7,toys,8854,214,31,24,25.370098410117368,8,23.576576650194568,0.003501242376327084,0.12,0.8817466782501342
11.91,48,7,toys,7772,104,17,66,14.2629097977633,12,12.260682100700114,0.0021873391662377765,0.33,0.8350329749591292
9.0,40,7,clothing,4555,187,27,157,7.148299702809181,5,8.57768305148898,0.005927552140504939,0.785,1.2590406633990354
6.59,48,5,home,1400,44,9,167,4.908069684049085,1,6.886976901880686,0.0064285714285714285,0.835,1.3426867229324557
39.99,74,15,toys,2624,226,11,35,38.28235868181157,6,39.74083159548822,0.004192073170731708,0.175,1.044606481339922
32.86,70,11,toys,7076,309,81,22,40.54036284600899,10,34.35037497286399,0.011447145279819108,0.11,0.8105502194150912
26.64,67,11,toys,6820,525,62,181,20.758436992773728,6,26.861520723810244,0.00909090909090909,0.905,1.283333615593203
19.95,33,5,toys,5580,482,5,154,15.636063394191806,3,19.313570566733656,0.0008960573476702509,0.77,1.2758965921953638
15.99,178,30,toys,8143,572,161,164,16.228208618025004,6,15.262943573535036,0.019771582954685004,0.82,0.9853213238976716
36.61,55,9,Other,4476,223,63,44,45.66236644527599,1,38.67889229152612,0.014075067024128687,0.22,0.8017543296595284
49.99,48,7,toys,5731,103,18,44,61.45842345986928,5,50.6781743641945,0.003140813121619264,0.22,0.8133954173530361
79.99,26,4,sports,1332,35,9,25,102.66103464929884,9,82.99324708375616,0.006756756756756757,0.125,0.7791661195823173
11.95,125,22,Other,1935,47,9,64,9.639415378348026,1,10.539338530900679,0.004651162790697674,0.32,1.2397017382238749
11.99,66,10,toys,5482,158,8,160,8.454783520241993,6,10.76408231054301,0.001459321415541773,0.8,1.4181321108097187
34.99,77,13,baby,6514,570,105,32,31.86746338381871,10,36.47984593638637,0.016119128031931225,0.16,1.097985100934228
7.5,84,13,Other,9304,677,55,125,8.667865836111421,4,7.3150643139768174,0.005911435941530524,0.625,0.8652648923976252
37.96,88,15,toys,5117,441,103,150,46.794091336851714,4,38.681824787761464,0.020128981825288255,0.75,0.8112135296471799
5.35,41,7,toys,5946,367,99,172,4.581819672595057,9,5.35161668322011,0.016649848637739658,0.86,1.1676583502401043
10.54,57,8,Other,311,21,1,71,10.23368620762585,5,9.642134726050811,0.003215434083601286,0.355,1.0299319117431893
13.63,107,14,toys,4890,231,28,99,15.008564421165602,5,13.176024697844404,0.0057259713701431495,0.495,0.9081481491180128
10.0,69,9,toys,2469,209,55,172,8.986888595761256,6,9.675179432966559,0.02227622519238558,0.86,1.1127321645799177
17.99,71,12,toys,233,12,2,107,16.940963737881074,4,16.304581407041265,0.008583690987124463,0.535,1.0619230569376177
17.82,61,9,toys,1425,16,2,160,20.507354414966716,12,19.057865255117882,0.0014035087719298245,0.8,0.8689565528254866
11.04,32,6,toys,4365,426,11,45,10.573791624344148,5,10.486599098653127,0.0025200458190148913,0.225,1.0440909365551043
20.59,98,14,toys,2210,166,40,115,20.609914934976473,7,19.88841652717147,0.01809954751131222,0.575,0.9990337206611816
10.99,30,5,sports,1500,58,7,122,9.688807959812499,10,10.270561203919973,0.004666666666666667,0.61,1.1342984653617474
49.99,30,4,toys,3322,157,1,40,63.735620239940026,11,54.80385535651228,0.00030102347983142685,0.2,0.7843337808874682
10.95,49,8,toys,6860,442,119,33,10.064197576758577,8,10.228241263777685,0.017346938775510204,0.165,1.0880152060296413
4.48,43,7,toys,3399,293,42,167,3.142610906158827,8,3.8614613463708785,0.01235657546337158,0.835,1.4255662357755408
8.46,42,6,toys,2361,158,1,191,10.50563796421645,5,8.421672238934452,0.00042354934349851756,0.955,0.8052818904302476
19.99,21,3,toys,9221,824,30,20,14.26009400752366,9,20.365610747277668,0.0032534432274156817,0.1,1.4018140405984159
39.99,29,6,clothing,2391,172,35,171,30.185979970032907,4,37.83825991060985,0.014638226683396068,0.855,1.3247872038509276
9.71,153,29,toys,4082,164,1,183,9.094833798724391,3,9.781895830313445,0.0002449779519843214,0.915,1.067639081140976
44.39,72,12,toys,1909,15,2,145,43.58555949009114,8,43.50856449409427,0.0010476689366160294,0.725,1.018456583311538
59.99,44,8,home,1326,21,1,77,58.320960488089476,5,60.650520797673146,0.0007541478129713424,0.385,1.028618176002972
4.99,71,13,toys,8266,571,139,68,6.187137837802638,11,5.378906560438956,0.016815872247761918,0.34,0.8065118526229891
14.94,88,13,toys,4637,311,64,154,14.826052729374622,10,15.367495212690136,0.013802027172740997,0.77,1.0076856107761991
12.88,36,8,sports,626,30,5,20,10.115544555142328,8,12.175598095171042,0.007987220447284345,0.1,1.2732878521554567
6.01,63,9,toys,8413,659,137,151,5.6558018989824665,3,6.178699614519876,0.016284321882800427,0.755,1.0626256200878
14.91,45,7,toys,4048,105,18,157,11.474264033569602,9,14.638634026941887,0.004446640316205534,0.785,1.2994297461151896
10.96,74,12,toys,1736,151,11,89,9.181876772872442,12,9.583197872429727,0.006336405529953917,0.445,1.1936557493758755
6.99,33,5,toys,7083,670,186,23,4.991166282629272,5,6.46787133282048,0.02626005929690809,0.115,1.400474278792766
8.99,91,14,office,9743,359,81,21,8.272082040130165,3,9.580718249283928,0.008313661090013342,0.105,1.0867880609001477
28.79,27,4,toys,9488,888,154,173,30.540171841908844,3,29.819760069005493,0.016231028667790894,0.865,0.9426927965248982
701.74,98,18,home,9561,494,19,123,711.5103110814729,6,693.0775314621734,0.0019872398284698253,0.615,0.9862682087254332
8.97,20,4,toys,6526,128,17,145,7.202477754178498,7,8.53798188592299,0.002604964756359179,0.725,1.2454047490526547
9.22,42,5,sports,3547,326,93,90,9.556063453779169,12,9.653691878666958,0.026219340287566957,0.45,0.9648324380217187
4.83,81,11,home,5776,556,88,165,6.195017765338847,11,5.086298505210537,0.015235457063711912,0.825,0.7796587811295509
103.04,86,12,home,1308,96,3,194,73.79754183686957,2,103.99208400902047,0.0022935779816513763,0.97,1.3962524690561005
10.21,62,10,toys,7535,545,155,97,9.755539262831824,8,10.066861651638902,0.0205706702057067,0.485,1.0465848914062241
6.93,86,12,toys,9341,187,34,25,6.819140778615424,11,6.884865422936193,0.003639867251900225,0.125,1.0162570659535621
59.99,67,11,home,6171,580,5,118,45.34184104324058,2,57.71790697109849,0.0008102414519526819,0.59,1.3230605246661709
23.53,36,6,toys,4100,344,23,197,27.677209002106128,7,24.741388626678518,0.005609756097560975,0.985,0.8501579764856153
25.1,58,9,toys,586,48,8,190,19.866863304851844,6,23.282597539231446,0.013651877133105802,0.95,1.2634103136890327
7.15,81,12,toys,2046,183,19,81,5.464484496556121,9,6.524194216227858,0.009286412512218964,0.405,1.3084491326686243
187.41,116,15,toys,2396,17,3,59,205.02364964838085,9,193.2831723758627,0.0012520868113522537,0.295,0.9140896687841203
29.16,46,7,toys,368,19,2,101,21.466752127596468,11,29.14578712542161,0.005434782608695652,0.505,1.3583796853234038
12.04,46,9,toys,4542,376,7,39,13.833691053387236,4,13.396454354913594,0.0015411712901805372,0.195,0.8703389394439278
54.99,81,13,sports,6242,575,101,87,67.24752413127305,1,57.54728645069498,0.01618071131047741,0.435,0.8177252725714438
16.99,41,8,sports,3259,317,64,188,21.502702474892292,2,17.92003120509358,0.01963792574409328,0.94,0.7901332411513592
43.28,55,10,Other,2401,55,13,125,44.94861601793285,8,44.26927837463281,0.005414410662224073,0.625,0.9628772548354518
12.99,91,13,toys,7474,193,47,90,16.736080547267033,5,15.06807369489563,0.006288466684506289,0.45,0.7761673925572281
10.33,49,8,toys,6415,625,148,188,7.447654646547878,3,8.434495419347915,0.023070927513639906,0.94,1.3870138305604893
54.28,99,17,toys,5793,126,34,120,60.189750750590385,6,58.97283915565532,0.005869152425340929,0.6,0.9018146665022962
9.1,29,4,toys,6551,102,17,191,8.26259281744722,11,9.332955035996724,0.0025950236605098457,0.955,1.1013492012803192
19.36,69,12,toys,8736,690,113,136,14.505434827326901,6,18.71831620370704,0.012934981684981684,0.68,1.3346721577437681
7.5,55,7,toys,6862,442,119,104,7.397091892635949,2,7.2777715731405745,0.017341882832993295,0.52,1.013911968224499
14.99,68,9,Other,8803,679,113,194,13.631892514569202,3,14.299400841912242,0.012836533000113597,0.97,1.0996272149284707
5.99,33,5,Other,3914,314,28,28,5.67785232232975,5,5.759347994236634,0.007153806847215125,0.14,1.0549763642922945
22.99,36,5,home,211,11,1,109,16.51233855361787,9,20.56890878634917,0.004739336492890996,0.545,1.392292189585882
17.38,54,8,toys,8332,454,111,171,15.013439393019958,8,16.50860706229792,0.013322131541046568,0.855,1.1576294774986937
9.99,83,14,toys,9378,647,28,171,9.2490227335882,8,9.982475468816316,0.002985711239070164,0.855,1.0801141145129756
9.99,32,5,Other,6602,267,7,105,9.481220891889294,7,9.984224456766832,0.0010602847621932747,0.525,1.0536617714018182
8.49,55,9,toys,3915,239,27,94,9.260420216581439,4,9.122494612716839,0.006896551724137931,0.47,0.9168050478743992
10.84,93,11,toys,2083,104,8,168,7.813534449141943,12,9.515500531756024,0.003840614498319731,0.84,1.38733630350736
25.54,80,12,toys,4629,431,115,25,20.598491843709848,2,23.850342662637022,0.024843378699503132,0.125,1.2398965998959355
10.53,46,8,toys,6426,408,35,142,11.942365515124054,11,10.557407957712885,0.0054466230936819175,0.71,0.8817348612102514
10.83,116,19,toys,2249,49,12,55,13.49944677898555,11,11.416539988319322,0.005335704757670075,0.275,0.8022550981021644
7.99,39,6,toys,1886,82,18,56,5.943620341496532,5,7.083991294306643,0.009544008483563097,0.28,1.3442985152023044
46.49,53,8,baby,6730,662,155,61,41.434612915857635,11,47.57189858932509,0.023031203566121844,0.305,1.1220087923690387
24.99,56,7,toys,1411,61,16,83,28.629488118450915,4,27.267449377135065,0.011339475549255847,0.415,0.8728762420273464
39.99,42,7,clothing,7101,596,65,67,43.18407417458517,1,41.724868486872076,0.009153640332347557,0.335,0.9260358306705356
8.99,141,23,toys,6940,105,15,36,11.548599396760617,6,9.805184894228807,0.002161383285302594,0.18,0.778449376512419
47.22,52,8,Other,7573,537,10,198,34.30003816552618,9,45.52058395444898,0.001320480654958405,0.99,1.3766748530169053
6.24,47,7,toys,2969,251,13,96,4.452408301775235,9,5.920212409451153,0.004378578646008757,0.48,1.4014887173559596
7.99,81,14,toys,4335,46,5,53,5.691426357892876,3,7.709405313336751,0.0011534025374855825,0.265,1.4038660078451968
12.99,144,31,toys,8985,23,2,68,10.599664897820254,3,11.9141271372575,0.00022259321090706732,0.34,1.2255104406811297
27.99,70,13,clothing,4924,127,12,181,20.833459036123262,6,24.70088564310893,0.002437043054427295,0.905,1.34351189360672
23.99,62,10,toys,375,29,7,148,21.39844184621094,8,24.586891124116086,0.018666666666666668,0.74,1.1211096664147044
59.99,38,7,toys,5005,405,108,22,69.36311712643572,9,62.83045700006035,0.02157842157842158,0.11,0.864868859492714
73.24,41,6,toys,2409,73,6,112,71.93360341534954,9,76.37350635491846,0.0024906600249066002,0.56,1.0181611447588303
2.0,21,4,other,6104,120,3,161,2.359210347092874,10,2.2248611280446897,0.000491480996068152,0.805,0.8477412802400136
352.58,53,10,tools,1201,44,12,25,445.0841787963254,9,409.3540892435883,0.009991673605328892,0.125,0.7921647562344467
19.99,87,13,toys,236,20,5,83,23.277261049594035,3,20.229810438198996,0.0211864406779661,0.415,0.8587780133328287
19.99,44,7,toys,2952,245,35,105,19.811383438544286,8,17.86519041900793,0.011856368563685637,0.525,1.0090158550517074
39.99,70,8,sports,7757,703,95,153,31.127802361219352,3,39.01740269478502,0.012247002707232177,0.765,1.2847036079174559
46.7,30,5,sports,6606,177,5,140,47.959598647780425,10,43.976232778340965,0.0007568876778686043,0.7,0.9737362554463597
6.96,27,4,Other,8201,52,2,85,6.439286896466396,9,7.069315531881824,0.00024387269845140838,0.425,1.08086502619092
29.42,149,23,sports,1764,127,24,170,20.941153660135278,6,27.41667138851409,0.013605442176870748,0.85,1.4048891707435163
11.72,55,9,home,4243,114,27,97,9.178058792460678,9,10.895522270013425,0.006363422106999765,0.485,1.276958479458358
8.79,30,5,home,8422,506,46,87,8.901582773009824,9,8.067465244326648,0.005461885537876989,0.435,0.9874648390229935
17.98,108,16,toys,7731,96,5,70,17.528035228385242,1,18.04402737267413,0.0006467468632777131,0.35,1.02578525007086
14.99,98,14,baby,5657,149,37,82,16.827317353523913,10,16.081257317354826,0.006540569206293088,0.41,0.8908134128022998
15.51,78,12,toys,4614,239,12,83,19.18732813539964,9,16.14227726074796,0.002600780234070221,0.415,0.8083460026612482
12.22,57,8,home,8116,365,101,24,10.22377000719796,8,12.113005244657035,0.01244455396747166,0.12,1.1952538047507535
6.22,43,7,toys,9498,517,20,147,7.075370944696124,12,6.547375790876237,0.0021057064645188463,0.735,0.8791058516391522
28.8,109,17,Other,870,29,7,93,29.32364659751217,12,28.367792925386244,0.008045977011494253,0.465,0.9821425143775742
8.39,68,11,Other,5556,149,21,69,7.705747541471459,5,7.500460932416013,0.003779697624190065,0.345,1.0887976740538114
12.03,44,7,clothing,7163,486,121,150,15.37147305453114,6,12.575374857470722,0.016892363534831773,0.75,0.7826185530380151
6.67,43,6,toys,2374,185,52,117,7.253288953376673,11,6.624932467373937,0.02190395956192081,0.585,0.919582832405273
92.99,84,13,toys,8588,52,11,32,83.66106201102208,10,91.36105940882871,0.0012808570097810898,0.16,1.1115087206010945
6.81,43,8,toys,8497,523,46,57,8.810262999174768,4,7.269912241384672,0.005413675414852301,0.285,0.7729621693061686
12.99,39,5,toys,590,13,1,180,13.09501178860206,5,12.4867626102482,0.001694915254237288,0.9,0.9919807793763529
